country,region,loc,pop,lat,lon,lon_albers,lat_albers
CA,Manitoba,Crane River,128,51.5343,-99.2871,3400716.662,1655293.551
CA,Manitoba,O-Chi-Chak-Ko-Sipi,432,51.5041,-99.2579,3404553.112,1654520.486
CA,Manitoba,Toutes Aides,25,51.485,-99.5317,3393084.352,1639069.888
CA,Manitoba,The Narrows,25,51.0775,-98.7655,3462671.716,1648076.929
CA,Manitoba,Reykjavik,10,51.1986,-98.9025,3446279.855,1649977.261
CA,Manitoba,Cayer,10,51.3031,-99.1386,3426550.161,1645575.474
CA,Manitoba,Lundar Beach,10,50.73,-98.2836,3514040.433,1647633.224
CA,Manitoba,Amaranth,75,50.5956,-98.7383,3503318.757,1613656.115
CA,Manitoba,Sandy Bay,2518,50.55,-98.6472,3511418.273,1615080.646
CA,Manitoba,Langruth,100,50.3844,-98.6778,3523472.26,1601169.878
CA,Manitoba,Gladstone,802,50.2258,-98.95,3523213.94,1574933.048
CA,Manitoba,Woodside,10,50.1814,-98.7772,3535222.81,1580811.891
CA,Manitoba,Westbourne,50,50.1297,-98.5811,3548949.571,1587435.836
CA,Manitoba,Katrime,10,50.0817,-98.7894,3542753.823,1572753.5
CA,Manitoba,Plumas,225,50.3847,-99.0864,3503675.446,1579574.58
CA,Manitoba,Keyes,10,50.2419,-99.1219,3513537.794,1567027.588
CA,Manitoba,Helston,10,50.1303,-99.1089,3523225.291,1559377.372
CA,Manitoba,Edrans,10,50.0525,-99.1375,3528135.521,1552046.243
CA,Manitoba,Mayfeld,10,50.1183,-98.9994,3529545.23,1564296.12
CA,Manitoba,Hallboro,10,50.1464,-99.4483,3505297.388,1542623.468
CA,Manitoba,Franklin,25,50.2442,-99.6647,3486778.434,1538592.128
CA,Manitoba,Neepawa,2980,50.2289,-99.4656,3497787.77,1547910.22
CA,Manitoba,Minnedosa,2474,50.2453,-99.8428,3477920.37,1529336.282
CA,Manitoba,Bethany,25,50.3125,-99.75,3477088.617,1539273.636
CA,Manitoba,Rapid City,416,50.1208,-100.036,3478348.643,1509790.466
CA,Manitoba,Basswood,50,50.3014,-100.034,3463984.605,1523592.106
CA,Manitoba,Newdale,125,50.3517,-100.203,3451605.869,1518613.815
CA,Manitoba,Cardale,10,50.2367,-100.321,3454936.566,1503723.011
CA,Manitoba,Oak River,50,50.1358,-100.43,3457549.418,1490356.941
CA,Manitoba,Oakner,10,50.09,-100.589,3453243.855,1478585.215
CA,Manitoba,Crandall,10,50.15,-100.784,3438712.264,1473063.402
CA,Manitoba,Miniota,150,50.1429,-101.035,3426658.705,1459543.749
CA,Manitoba,Birdtail Sioux,345,50.2667,-101.15,3411106.99,1463169.282
CA,Manitoba,Beulah,25,50.2606,-101.037,3417268.137,1468508.18
CA,Manitoba,McAuley,100,50.2622,-101.389,3399415.225,1450566.452
CA,Manitoba,Reeder,10,50.1069,-101.148,3423799.284,1450940.366
CA,Manitoba,Birtle,662,50.4225,-101.048,3403935.034,1480421.195
CA,Manitoba,Shoal Lake,680,50.4378,-100.591,3425509.16,1505094.679
CA,Manitoba,Strathclair,300,50.4047,-100.397,3437769.708,1512589.309
CA,Manitoba,Oakburn,125,50.5653,-100.579,3415967.297,1515473.475
CA,Manitoba,Erickson,456,50.4981,-99.9114,3454247.593,1544887.843
CA,Manitoba,Rolling River,50,50.4551,-99.9957,3453555.399,1537244.575
CA,Manitoba,Sandy Lake,250,50.525,-100.181,3438837.213,1532938.314
CA,Manitoba,Clanwilliam,75,50.3619,-99.8147,3469936.636,1539622.246
CA,Manitoba,Eden,75,50.3764,-99.4694,3485691.776,1558798.18
CA,Manitoba,Birnie,50,50.4472,-99.44,3481407.64,1565662.707
CA,Manitoba,Riding Mountain,150,50.5319,-99.4661,3473292.413,1570664.356
CA,Manitoba,Otter Lake,50,50.4851,-99.8459,3458504.911,1547312.666
CA,Manitoba,Onanole,150,50.6239,-99.9683,3441361.707,1551468.054
CA,Manitoba,Wasagaming,125,50.6583,-99.9686,3438586.801,1554061.316
CA,Manitoba,Keeseekoowenin,150,50.5444,-100.299,3431470.752,1528311.927
CA,Manitoba,Elphinstone,50,50.5311,-100.322,3431397.616,1526109.646
CA,Manitoba,Kelwood,100,50.6247,-99.4617,3466008.047,1577874.158
CA,Manitoba,McCreary,487,50.7731,-99.4922,3452536.603,1587452.733
CA,Manitoba,Laurier,100,50.8897,-99.5603,3439822.331,1592702.825
CA,Manitoba,Ste. Am?lie,25,50.9844,-99.3828,3440726.332,1609027.304
CA,Manitoba,Ste. Rose du Lac,995,51.0594,-99.5233,3427898.16,1607407.382
CA,Manitoba,Makinak,10,50.9798,-99.6619,3427639.61,1594248.114
CA,Manitoba,Ochre River,150,51.0622,-99.78,3415291.126,1594393.282
CA,Manitoba,Dauphin Beach,125,51.1345,-99.8486,3406156.762,1596345.297
CA,Manitoba,Ochre Beach,25,51.1195,-99.8026,3409585.5,1597569.576
CA,Manitoba,Dauphin,7906,51.1494,-100.049,3395266.327,1587214.297
CA,Manitoba,Valley River,10,51.2481,-100.143,3382800.042,1589927.043
CA,Manitoba,Ashville,25,51.1771,-100.297,3381015.284,1576671.884
CA,Manitoba,Rorketon,100,51.3894,-99.5886,3398097.188,1628945.162
CA,Manitoba,Sifton,125,51.3603,-100.142,3373854.654,1598523.002
CA,Manitoba,Fork River,25,51.5117,-100.02,3367577.002,1616237.727
CA,Manitoba,Ethelbert,312,51.5292,-100.393,3348221.252,1598712.695
CA,Manitoba,Spence Lake,10,51.5828,-99.5758,3383075.305,1644202.294
CA,Manitoba,Meadow Portage,10,51.6681,-99.6072,3374686.567,1649048.594
CA,Manitoba,Salt Point,5,51.7531,-99.8125,3358065.849,1645076.546
CA,Manitoba,Winnipegosis,628,51.6486,-99.9258,3361081.202,1631414.146
CA,Manitoba,Waterhen,50,51.8297,-99.5502,3364318.066,1664149.119
CA,Manitoba,Mallard,120,51.9531,-99.5589,3353920.6,1673030.79
CA,Manitoba,Waterhen Reserve,389,51.9722,-99.5972,3350569.303,1672541.1
CA,Manitoba,Rock Ridge,79,51.9172,-99.5799,3355834.972,1669257.13
CA,Manitoba,Menzie,10,50.5314,-100.49,3423070.604,1517462.677
CA,Manitoba,Glenella,100,50.5569,-99.1928,3484541.638,1586857.216
CA,Manitoba,Tenby,10,50.4997,-99.1275,3492346.333,1586006.69
CA,Manitoba,Arden,125,50.2777,-99.2685,3503485.214,1561961.664
CA,Manitoba,Easterville,80,53.0975,-99.8175,3249313.472,1746919.504
CA,Manitoba,Denbeigh Point,18,52.8931,-99.7819,3267476.776,1733130.927
CA,Manitoba,Grand Rapids,336,53.1807,-99.2794,3267201.12,1779619.684
CA,Manitoba,Grand Rapids,651,53.16,-99.2336,3270973.107,1780314.133
CA,Manitoba,Shoal River,603,52.7532,-100.679,3236859.462,1678496.17
CA,Manitoba,Pelican Rapids,89,52.7428,-100.7,3236700.376,1676671.401
CA,Manitoba,Dawson Bay,38,52.9767,-100.98,3204904.661,1681158.697
CA,Manitoba,Camperville,507,51.9869,-100.149,3323254.95,1645931.379
CA,Manitoba,Pine Creek,614,52.0599,-100.172,3316303.084,1650351.306
CA,Manitoba,Duck Bay,447,52.1727,-100.155,3308054.638,1659807.466
CA,Manitoba,Pine River,100,51.7842,-100.531,3321211.85,1611316.751
CA,Manitoba,Cowan,25,52.033,-100.652,3295566.587,1624396.213
CA,Manitoba,Swan River,3859,52.1094,-101.263,3260139.255,1600141.735
CA,Manitoba,Minitonas,497,52.0861,-101.039,3272773.824,1609353.596
CA,Manitoba,Renwer,10,52.0984,-100.817,3282456.744,1621260
CA,Manitoba,Bowsman,315,52.2358,-101.207,3252845.198,1612697.46
CA,Manitoba,Kenville,100,52.0003,-101.324,3265804.659,1588671.945
CA,Manitoba,Durban,25,51.9292,-101.441,3265734.997,1577390.352
CA,Manitoba,Benito,370,51.9139,-101.548,3261735.123,1570940.377
CA,Manitoba,San Clara,75,51.4933,-101.428,3300688.036,1544132.323
CA,Manitoba,Boggy Creek,10,51.535,-101.354,3301032.821,1551049.964
CA,Manitoba,Makaroff,10,51.3508,-101.509,3307909.201,1529020.72
CA,Manitoba,Roblin,1672,51.23,-101.356,3324958.571,1527275.104
CA,Manitoba,Dropmore,10,51.0169,-101.442,3337466.718,1506417.991
CA,Manitoba,Shellmouth,10,50.9347,-101.479,3342085.995,1498172.056
CA,Manitoba,Inglis,125,50.9447,-101.251,3352627.706,1510439.685
CA,Manitoba,Shevlin,25,51.1939,-101.208,3335101.354,1531898.185
CA,Manitoba,Bield,10,51.2211,-101.154,3335612.839,1536715.155
CA,Manitoba,Valley River Reserve,50,51.2293,-100.967,3344150.319,1546753.009
CA,Manitoba,Grandview,839,51.1742,-100.698,3361697.024,1556093.031
CA,Manitoba,Gilbert Plains,760,51.1477,-100.487,3374112.356,1564761.541
CA,Manitoba,Garland,10,51.6533,-100.459,3335125.582,1604891.315
CA,Manitoba,Lenswood,10,52.3206,-100.952,3258343.198,1631764.962
CA,Manitoba,Indian Birch,152,52.5142,-100.863,3247198.364,1651080.847
CA,Manitoba,Birch River,250,52.3961,-101.104,3245092.932,1630165.518
CA,Manitoba,Bellsite,10,52.5942,-101.06,3231487.086,1647659.044
CA,Manitoba,Mafeking,75,52.6836,-101.11,3222024.211,1652158.298
CA,Manitoba,Barrows,111,52.8294,-101.441,3194773.196,1647502.694
CA,Manitoba,Red Deer Lake,25,52.8885,-101.469,3188780.854,1650765.307
CA,Manitoba,Baden,25,52.7803,-101.216,3209335.801,1654530.432
CA,Manitoba,Powell,20,52.8283,-101.397,3196950.667,1649534.36
CA,Manitoba,Russell,1611,50.7808,-101.284,3363899.522,1496080.016
CA,Manitoba,Silverton,25,50.7669,-101.159,3371216.416,1501343.173
CA,Manitoba,Angusville,50,50.7356,-101.021,3380546.172,1505941.759
CA,Manitoba,Rossburn,546,50.6692,-100.811,3396222.506,1511544.44
CA,Manitoba,Binscarth,395,50.6267,-101.283,3376082.145,1484200.005
CA,Manitoba,Millwood,10,50.6958,-101.408,3364397.653,1483210.918
CA,Manitoba,Harrowby,25,50.7536,-101.448,3357857.009,1485671.587
CA,Manitoba,Gambler,83,50.5948,-101.383,3373586.749,1476647.153
CA,Manitoba,Waywayseecappo,300,50.7181,-100.881,3388877.383,1511728.967
CA,Manitoba,Vista,25,50.6203,-100.718,3404711.483,1512551.109
CA,Manitoba,St-Lazare,265,50.4489,-101.304,3389021.351,1469367.839
CA,Manitoba,Foxwarren,100,50.5172,-101.151,3391309.584,1482458.955
CA,Manitoba,Solsgirth,10,50.4903,-100.914,3405270.096,1492512.688
CA,Manitoba,Arrow River,10,50.1439,-100.893,3433722.959,1466955.12
CA,Manitoba,Lavinia,10,50.2744,-100.668,3434653.202,1488604.191
CA,Manitoba,Hamiota,823,50.1806,-100.596,3445697.361,1485152.362
CA,Manitoba,Mosakahiken,698,53.7027,-100.329,3177087.652,1768404.642
CA,Manitoba,Westray,10,53.5969,-101.404,3135900.28,1709121.631
CA,Manitoba,Young Point,50,53.7512,-101.248,3130933.81,1728507.784
CA,Manitoba,Opaskwayak,181,53.7969,-101.24,3127681.635,1732442.632
CA,Manitoba,The Pas,5589,53.8151,-101.245,3126007.684,1733624.187
CA,Manitoba,Umpherville,125,53.8346,-101.222,3125524.554,1736224.751
CA,Manitoba,Ralls Island,10,53.8286,-101.094,3131908.296,1741788.458
CA,Manitoba,Opaskwayak,158,53.8117,-101.326,3122529.65,1729548.705
CA,Manitoba,Moostissoostikwan,2187,53.8522,-101.335,3118906.73,1732283.33
CA,Manitoba,Clearwater Lake,50,53.9767,-100.98,3125372.744,1758654.958
CA,Manitoba,Cormorant,334,54.223,-100.598,3123118.589,1795677.446
CA,Manitoba,Wanless,100,54.1726,-101.367,3092065.62,1755782.118
CA,Manitoba,Cranberry Portage,600,54.5848,-101.367,3059419.044,1787966.084
CA,Manitoba,Bakers Narrows,100,54.6715,-101.659,3039288.705,1781345.693
CA,Manitoba,Big Island Lake,50,54.6978,-101.761,3032570.845,1778748.043
CA,Manitoba,Channing,150,54.7517,-101.829,3025229.723,1779884.852
CA,Manitoba,Flin Flon,5686,54.7704,-101.858,3022437.76,1780035.968
CA,Manitoba,Schist Lake,25,54.6612,-101.766,3035225.972,1775643.322
CA,Manitoba,Sherridon,98,55.1242,-101.11,3028152.289,1841809.227
CA,Manitoba,Snow Lake,800,54.8754,-100.018,3096563.743,1872959.41
CA,Manitoba,Herb Lake,25,54.7773,-99.77,3115444.801,1877067.642
CA,Manitoba,Osborne Lake,10,54.9608,-99.7308,3102278.606,1892882.847
CA,Manitoba,Chisel Lake,10,54.8389,-100.115,3095225.567,1865642.736
CA,Manitoba,Wabowden,498,54.8998,-98.6297,3155144.769,1940152.996
CA,Manitoba,Thicket Portage,156,55.3221,-97.6827,3160397.499,2016536.269
CA,Manitoba,Thompson,13446,55.7433,-97.8553,3118030.688,2039463.215
CA,Manitoba,Pikwitonei,91,55.5878,-97.1556,3160069.646,2061109.265
CA,Manitoba,Nelson House,0,55.8283,-98.8392,3069737.87,1999962.655
CA,Manitoba,Pukatawagan,1478,55.7433,-101.296,2970681.108,1881702.522
CA,Manitoba,Granville Lake,98,56.2311,-100.569,2963312.862,1952104.475
CA,Manitoba,Leaf Rapids,539,56.4594,-100.005,2968931.27,1994872.449
CA,Manitoba,South Indian Lake,857,56.7826,-98.9147,2988054.1,2068339.233
CA,Manitoba,Lynn Lake,714,56.8517,-101.047,2893175.616,1979213.14
CA,Manitoba,Brochet,156,57.8869,-101.668,2784696.208,2033796.74
CA,Manitoba,Barren Lands,306,57.9065,-101.56,2787642.92,2039870.532
CA,Manitoba,Lac Brochet,604,58.6189,-101.487,2734094.976,2098921.236
CA,Manitoba,Tadoule Lake,330,58.7174,-98.4827,2845461.65,2232712.465
CA,Manitoba,Cross Lake,406,54.6245,-97.7647,3215129.086,1961196.761
CA,Manitoba,Rossville,500,53.9984,-97.7766,3266770.635,1914491.832
CA,Manitoba,Norway House,406,53.9804,-97.8273,3266061.233,1910672.117
CA,Manitoba,Kinusisipi,500,53.9455,-97.8596,3267555.729,1906510.502
CA,Manitoba,Poplar River,643,52.9944,-97.2778,3372445.18,1865870.274
CA,Manitoba,Gods River,556,54.8346,-94.0621,3350196.785,2159259.869
CA,Manitoba,Oxford House,3947,54.9534,-95.2508,3292093.085,2108099.005
CA,Manitoba,Gods Lake Narrows,88,54.555,-94.4847,3357595.557,2118562.347
CA,Manitoba,Red Sucker Lake,845,54.1647,-93.5589,3428977.028,2138991.321
CA,Manitoba,Island Lake,49,53.8606,-94.663,3410537.519,2061171.84
CA,Manitoba,Garden Hill,1898,53.8833,-94.6489,3409153.789,2063476.439
CA,Manitoba,Wasagamack,1160,53.9083,-94.9458,3394710.241,2050013.077
CA,Manitoba,St. Theresa Point,2632,53.826,-94.8522,3405698.594,2049048.646
CA,Manitoba,Ilford,116,56.0682,-95.6001,3182197.235,2170011.19
CA,Manitoba,York Landing,416,56.0906,-96.0999,3160372.285,2147744.101
CA,Manitoba,Split Lake,1819,56.2576,-96.1343,3144747.556,2158095.776
CA,Manitoba,Gillam,1209,56.3538,-94.7307,3191609.779,2231878.03
CA,Manitoba,Bird,103,56.5036,-94.2106,3198564.567,2267333.966
CA,Manitoba,Churchill,923,58.7625,-94.1319,3003739.012,2427638.002
CA,Manitoba,Shamattawa,920,55.866,-92.0999,3334636.751,2327871.447
CA,Manitoba,Chemawawin Cree,983,53.1008,-99.8063,3249562.245,1747718.422
CA,Alberta,Manyberries,75,49.4006,-110.695,2955335.944,933177.8946
CA,Alberta,Etzikom,25,49.4769,-111.107,2926209.357,921626.2848
CA,Alberta,New Dayton,50,49.4256,-112.381,2854509.483,861634.3678
CA,Alberta,Wrentham,50,49.5144,-112.173,2861084.484,878495.0924
CA,Alberta,Raymond,3205,49.465,-112.661,2835333.293,853158.4799
CA,Alberta,Stirling,921,49.5032,-112.527,2840840.168,862299.6246
CA,Alberta,Aetna,100,49.1339,-113.24,2821767.163,798800.8295
CA,Alberta,Mountain View,20,49.1344,-113.596,2800225.036,783777.3559
CA,Alberta,Leavitt,50,49.1709,-113.453,2806573.028,793106.3084
CA,Alberta,Cardston,3452,49.1962,-113.307,2813783.106,801563.2007
CA,Alberta,Elkwater,107,49.6608,-110.282,2961822.244,974296.5022
CA,Alberta,Coutts,305,49.0028,-111.959,2907024.877,842345.816
CA,Alberta,Milk River,816,49.1554,-112.083,2889718.008,850475.9409
CA,Alberta,Warner,307,49.2828,-112.208,2874020.786,856376.6976
CA,Alberta,Magrath,2081,49.417,-112.865,2826251.6,840164.8861
CA,Alberta,Spring Coulee,25,49.3331,-113.053,2820359.358,824645.3293
CA,Alberta,Walsh,55,49.9472,-110.042,2956246.455,1009919.025
CA,Alberta,Irvine,350,49.9553,-110.277,2942255.98,1000188.167
CA,Alberta,Dunmore,534,49.9703,-110.584,2923634.9,987940.1771
CA,Alberta,Medicine Hat,56997,50.0408,-110.677,2913569.997,990025.9816
CA,Alberta,Redcliff,5096,50.0775,-110.786,2904855.054,988468.6803
CA,Alberta,Seven Persons,239,49.8761,-110.908,2911256.808,965449.3545
CA,Alberta,Bow Island,1790,49.8672,-111.379,2884547.015,944113.1855
CA,Alberta,Grassy Lake,443,49.8253,-111.698,2868719.298,926590.1364
CA,Alberta,Johnson's Addition,35,49.7827,-112.177,2843442.871,902206.476
CA,Alberta,Chin,45,49.7635,-112.445,2828913.066,889048.9579
CA,Alberta,Barnwell,613,49.7606,-112.263,2839819.313,896557.8353
CA,Alberta,Taber,7591,49.7848,-112.151,2844833.873,903506.9326
CA,Alberta,Purple Springs,25,49.8156,-111.892,2858013.515,917365.4608
CA,Alberta,Burdett,325,49.835,-111.523,2878288.772,935020.5779
CA,Alberta,Winnifred,10,49.9067,-111.21,2891745.34,954946.7023
CA,Alberta,Whitla,10,49.8822,-111.057,2902232.191,959463.8836
CA,Alberta,McNab,10,49.3494,-112.29,2864837.43,858762.193
CA,Alberta,Hill Spring,192,49.2931,-113.622,2788676.198,797013.8982
CA,Alberta,Glenwood,280,49.3659,-113.515,2790541.02,808081.3805
CA,Alberta,Stand Off,675,49.4569,-113.303,2797520.991,825204.6527
CA,Alberta,Coaldale,6177,49.7278,-112.619,2820941.207,878456.4629
CA,Alberta,Lethbridge,74637,49.6928,-112.835,2810398.371,866163.7508
CA,Alberta,Coalhurst,1523,49.7467,-112.931,2801260.582,866943.6502
CA,Alberta,Diamond City,162,49.7956,-112.839,2803582.36,875213.7653
CA,Alberta,Hartleyville,10,49.3644,-113.609,2784976.592,804000.0786
CA,Alberta,Ralston,336,50.2458,-111.169,2871644.3,986612.2207
CA,Alberta,Suffield,224,50.2183,-111.161,2873927.895,984534.3609
CA,Alberta,Hilda,45,50.4797,-110.033,2920655.525,1056644.815
CA,Alberta,Schuler,81,50.3407,-110.089,2926913.31,1042077.464
CA,Alberta,Pincher,40,49.5248,-113.947,2754566.13,804421.3271
CA,Alberta,Brocket,375,49.5467,-113.75,2765044.58,814592.0442
CA,Alberta,Pincher Creek,3625,49.4853,-113.947,2757033.097,800839.3081
CA,Alberta,Cowley,219,49.568,-114.074,2744221.69,803084.1006
CA,Alberta,Chokio,25,49.5819,-113.66,2768236.005,821525.892
CA,Alberta,Fort Macleod,2982,49.7231,-113.404,2774640.84,844963.0317
CA,Alberta,Orton,116,49.732,-113.264,2782416.286,851622.758
CA,Alberta,Moon River Estates,125,49.7286,-113.149,2789472.412,856140.9011
CA,Alberta,McDermott,51,49.7309,-112.948,2801261.471,864808.0983
CA,Alberta,Sunset Acres,63,49.6666,-112.939,2805901.113,859415.6716
CA,Alberta,Monarch,185,49.8044,-113.108,2787085.569,864681.6157
CA,Alberta,Shaughnessy,401,49.8528,-112.842,2799743.813,880218.0725
CA,Alberta,Picture Butte,1592,49.8769,-112.78,2801861.104,884994.1507
CA,Alberta,Beaver Mines,71,49.4567,-114.197,2743720.133,787888.9827
CA,Alberta,Lundbreck,280,49.5845,-114.164,2737771.314,800868.7262
CA,Alberta,Burmis,50,49.5572,-114.288,2731984.562,793279.0585
CA,Alberta,Hillcrest Mines,564,49.5689,-114.377,2725883.208,790687.2892
CA,Alberta,Bellevue,850,49.5808,-114.366,2725811.406,792222.8388
CA,Alberta,Frank,127,49.6027,-114.406,2722040.272,792577.5954
CA,Alberta,Blairmore,1830,49.6081,-114.443,2719471.253,791553.9915
CA,Alberta,Coleman,1600,49.6353,-114.503,2714166.473,791580.1354
CA,Alberta,Hazell,25,49.63,-114.664,2704757.046,784527.6729
CA,Alberta,Waterton Park,150,49.0517,-113.914,2786106.036,762925.6962
CA,Alberta,Iron Springs,72,49.93,-112.688,2803877.168,893635.5415
CA,Alberta,Turin,103,49.9641,-112.528,2811092.449,903451.4663
CA,Alberta,Fincastle,25,49.8083,-112.002,2852047.381,911988.0809
CA,Alberta,Empress,136,50.9543,-110.008,2889833.772,1099068.453
CA,Alberta,Acadia Valley,140,51.1585,-110.209,2864782.325,1108174.406
CA,Alberta,Oyen,1015,51.3528,-110.483,2836419.442,1113418.554
CA,Alberta,Bindloss,10,50.88,-110.274,2879993.294,1081030.925
CA,Alberta,Jenner,25,50.7467,-111.184,2837557.975,1030150.844
CA,Alberta,Iddesleigh,10,50.7356,-111.303,2831526.023,1024091.313
CA,Alberta,Patricia,114,50.6994,-111.677,2812572.685,1004992.58
CA,Alberta,Duchess,978,50.7311,-111.906,2797382.934,998137.3549
CA,Alberta,Rosemary,388,50.7575,-112.09,2785107.395,992755.3768
CA,Alberta,Brooks,12498,50.5672,-111.895,2808732.903,984021.5578
CA,Alberta,Cassils,75,50.5769,-112.046,2799407.688,978509.2949
CA,Alberta,Rainier,10,50.3683,-112.092,2810339.803,957982.978
CA,Alberta,Scandia,137,50.2781,-112.047,2818821.831,951857.236
CA,Alberta,Rolling Hills,246,50.2256,-111.774,2838072.365,958817.8183
CA,Alberta,Vauxhall,1069,50.0683,-112.107,2828987.335,930626.9052
CA,Alberta,Grantham,10,50.0687,-112.009,2834674.008,934841.3144
CA,Alberta,Hays,100,50.0981,-111.794,2845260.987,946647.408
CA,Alberta,Tilley,381,50.4522,-111.653,2830190.439,984083.11
CA,Alberta,Travers,25,50.2481,-112.555,2791206.87,927722.5309
CA,Alberta,Enchant,175,50.17,-112.422,2804011.851,926339.8415
CA,Alberta,Lomond,175,50.3494,-112.641,2779666.38,933188.6064
CA,Alberta,Nobleford,689,49.8803,-113.054,2785451.396,873773.2917
CA,Alberta,Barons,276,49.9975,-113.081,2776387.77,883184.0581
CA,Alberta,Carmangay,336,50.1294,-113.111,2766217.299,893802.8362
CA,Alberta,Champion,364,50.2397,-113.148,2757018.278,902197.3392
CA,Alberta,Vulcan,1940,50.4042,-113.261,2739927.467,912351.4315
CA,Alberta,Milo,100,50.57,-112.882,2751472.513,942953.3552
CA,Alberta,Millicent,25,50.7103,-111.779,2806019.789,1001645.716
CA,Alberta,Granum,415,49.8711,-113.508,2759099.055,853992.1277
CA,Alberta,Claresholm,3700,50.0197,-113.583,2745271.908,864317.6133
CA,Alberta,Stavely,435,50.1611,-113.642,2732868.295,874680.3267
CA,Alberta,Gleichen,348,50.8661,-113.055,2722499.217,962475.9211
CA,Alberta,Cluny,60,50.8411,-112.869,2734850.752,967867.4099
CA,Alberta,Siksika,500,50.7924,-112.855,2738782.766,964064.8245
CA,Alberta,Arrowwood,221,50.7392,-113.15,2725088.865,947138.5884
CA,Alberta,Shouldice,25,50.7167,-112.974,2736739.794,952348.6245
CA,Alberta,Bassano,1345,50.7875,-112.468,2761429.743,979650.9998
CA,Alberta,Sibbald,25,51.3883,-110.15,2852481.44,1130787.98
CA,Alberta,Cereal,126,51.4183,-110.8,2814384.237,1105685.882
CA,Alberta,Chinook,10,51.4494,-110.925,2805340.333,1103136.306
CA,Alberta,Youngstown,170,51.5278,-111.2,2784781.409,1098484.11
CA,Alberta,Hussar,187,51.0414,-112.682,2732745.026,993566.2349
CA,Alberta,Standard,380,51.1097,-112.984,2711017.98,987332.412
CA,Alberta,Namaka,64,50.9583,-113.287,2703202.112,961319.4976
CA,Alberta,New Brigden,25,51.7006,-110.49,2812588.476,1143627.803
CA,Alberta,Hanna,2847,51.6458,-111.925,2736434.572,1078825.932
CA,Alberta,Craigmyle,100,51.6697,-112.243,2717010.233,1067904.495
CA,Alberta,Delia,207,51.6306,-112.374,2712172.893,1059048.244
CA,Alberta,Michichi,50,51.5853,-112.534,2706072.508,1048458.463
CA,Alberta,Munson,217,51.5633,-112.738,2695940.274,1038184.677
CA,Alberta,Morrin,253,51.6603,-112.767,2688052.089,1045737.1
CA,Alberta,Parkland,100,50.2561,-113.659,2725881.755,882584.5852
CA,Alberta,Nanton,2055,50.346,-113.777,2713263.49,885901.0153
CA,Alberta,Rosedale,320,51.4167,-112.633,2711351.111,1029281.348
CA,Alberta,Drumheller,6000,51.4644,-112.719,2703388.441,1030062.287
CA,Alberta,Nacmine,500,51.47,-112.784,2699333.156,1027922.045
CA,Alberta,Cambria,100,51.3939,-112.59,2715266.981,1028990.673
CA,Alberta,Wayne,25,51.3815,-112.658,2712199.78,1025098.354
CA,Alberta,East Coulee,177,51.3436,-112.498,2723748.198,1028244.634
CA,Alberta,Kirkcaldy,10,50.335,-113.238,2745672.794,907058.8647
CA,Alberta,Ensign,10,50.475,-113.432,2725416.389,911709.5627
CA,Alberta,Richdale,10,51.6103,-111.604,2756749.096,1088941.682
CA,Alberta,Chancellor,5,51.0885,-112.835,2720935.396,991517.3229
CA,Alberta,Makepeace,10,50.9394,-112.616,2743107.852,987131.9585
CA,Alberta,Mossleigh,25,50.7203,-113.324,2716174.175,938304.2726
CA,Alberta,Carseland,588,50.8544,-113.471,2699123.056,944438.5199
CA,Alberta,Blackie,342,50.6044,-113.623,2706051.877,915611.0203
CA,Alberta,Herronton,10,50.6247,-113.439,2715529.571,924959.3346
CA,Alberta,Brant,50,50.5169,-113.512,2718077.726,912220.665
CA,Alberta,Cayley,325,50.4481,-113.847,2702727.921,892312.2363
CA,Alberta,Connemara,10,50.4001,-113.829,2706800.206,888687.8888
CA,Alberta,Durward,10,50.2956,-113.713,2720208.101,883949.3297
CA,Alberta,Kew,25,50.7329,-114.417,2651405.589,895278.2513
CA,Alberta,Millarville,250,50.7564,-114.325,2655358.085,901100.6799
CA,Alberta,Turner Valley,1908,50.6753,-114.28,2663044.636,895499.9349
CA,Alberta,Black Diamond,1900,50.6881,-114.234,2664954.652,898512.8865
CA,Alberta,Okotoks,17145,50.7261,-113.977,2677669.911,912311.9059
CA,Alberta,High River,10716,50.5797,-113.874,2692885.418,903167.3482
CA,Alberta,Longview,300,50.5308,-114.231,2674919.712,884289.3123
CA,Alberta,"Bearspaw, Chiniki, Wesley",370,50.4365,-114.433,2668825.164,867556.8496
CA,Alberta,Queenstown,10,50.6394,-112.939,2743716.627,946836.4244
CA,Alberta,Foremost,524,49.4764,-111.447,2906327.53,906651.9971
CA,Alberta,Legend,10,49.4844,-111.61,2896228.196,900237.8269
CA,Alberta,Skiff,10,49.5025,-111.791,2884394.779,893962.592
CA,Alberta,Judson,10,49.5222,-112.346,2850344.741,871750.7423
CA,Alberta,Welling,50,49.4811,-112.786,2826861.066,849270.8705
CA,Alberta,Del Bonita,10,49.0294,-112.791,2855464.96,808618.3779
CA,Alberta,Dorothy,10,51.2792,-112.325,2737755.769,1029588.648
CA,Alberta,Sunnynook,10,51.2939,-111.668,2773994.224,1058163.471
CA,Alberta,Pollockville,10,51.1061,-111.59,2790766.385,1044755.098
CA,Alberta,Cessford,50,51.0064,-111.557,2799205.812,1037299.05
CA,Alberta,Wardlow,25,50.9053,-111.546,2806493.727,1028798.412
CA,Alberta,Gem,10,50.9506,-112.189,2766863.731,1005848.114
